,link,brand,price,cartype,model,gearbox,regdate,mileage,motorpower,fuel,car_steering,carcolor,exchange,version,doors,financial,extra,Y
3393,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-1-6-titanium-power-shift-749919810,ford,38990,0.0,fiesta,automático,2014,95501,1.6,flex,hidráulica,vermelho,0.0,sedan titanium 1.6 powershift,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado",1
3394,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-1-6-titanium-power-shift-755363882,ford,43900,0.0,fiesta,automático,2015,16000,1.6,flex,hidráulica,vermelho,0.0,sedan titanium 1.6 powershift,4 portas,0.0,"vidro elétrico, air bag, ar condicionado, alarme",1
3395,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-1-616v-flex-mec-5p-722600035,ford,42990,passeio,fiesta,manual,2017,57804,0.0,flex,elétrica,preto,0.0,fiesta 1.5 16v flex mec. 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
3396,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-10-mil-km-752490789,ford,44900,hatch,fiesta,manual,2017,10344,1.6,flex,hidráulica,branco,sim,fiesta se 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3397,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-13-14-759156070,ford,31500,hatch,fiesta,manual,2014,66000,1.6,flex,hidráulica,azul,0.0,fiesta se 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3398,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-16sel-758493803,ford,41900,0.0,fiesta,manual,2017,24529,1.6,flex,hidráulica,prata,0.0,fiesta sel 1.6 16v flex mec. 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
3399,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-16sel-at-743764475,ford,50900,0.0,fiesta,automático,2017,30884,1.6,flex,hidráulica,prata,0.0,fiesta sel 1.6 16v flex  aut. 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",1
3400,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-2012-2013-1-6-rocam-8v-flex-4p-manual-745657841,ford,26900,passeio,fiesta,manual,2013,96000,0.0,flex,0.0,0.0,0.0,fiesta se 1.6 8v flex 5p,4 portas,0.0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica",0
3401,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-2013-2014-completo-752015595,ford,23900,passeio,fiesta,manual,2014,73000,1.0,flex,hidráulica,prata,sim,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3402,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-2013-699692025,ford,26800,hatch,fiesta,manual,2013,49900,1.6,flex,hidráulica,prata,sim,fiesta 1.6 8v flex class 1.6 8v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3403,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-2013-759918363,ford,17000,hatch,fiesta,manual,2013,95000,1.0,flex,mecnica,branco,não,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,financiado,"vidro elétrico, trava elétrica, alarme, sensor de ré",0
3404,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-2013-abaixo-da-fip-755834212,ford,19900,hatch,fiesta,manual,2013,90000,1.0,flex,mecnica,preto,sim,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, alarme, som",0
3405,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-2013-completo-baixa-km-segundo-dono-impecavel-1-0-761733327,ford,24300,hatch,fiesta,manual,2013,51000,1.0,flex,hidráulica,prata,não,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3406,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-2014-automatico-36-900-00-742688128,ford,36900,sedã,fiesta,automático,2014,72000,1.6,flex,hidráulica,prata,sim,fiesta sedan se 1.6 16v flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
3407,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-2018-759581577,ford,46000,hatch,fiesta,manual,2018,56000,1.6,flex,hidráulica,branco,sim,fiesta sel 1.6 16v flex mec. 5p,0.0,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3408,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-596119852,ford,29900,sedã,fiesta,manual,2014,58000,1.6,flex,hidráulica,branco,sim,fiesta sedan se 1.6 16v flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",0
3409,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-615252910,ford,24900,hatch,fiesta,manual,2014,100320,1.0,flex,mecnica,prata,sim,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, som",0
3410,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-622613925,ford,29900,sedã,fiesta,manual,2014,1,1.6,flex,hidráulica,prata,sim,fiesta sed. 1.6 8v flex 4p,4 portas,0.0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme",0
3411,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-739462823,ford,47500,hatch,fiesta,manual,2018,22200,1.6,flex,hidráulica,prata,0.0,fiesta sel 1.6 16v flex mec. 5p,0.0,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3412,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-739502231,ford,30900,sedã,fiesta,manual,2014,123456,1.6,flex,hidráulica,prata,sim,fiesta sed. 1.6 8v flex 4p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3413,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-745157413,ford,20000,hatch,fiesta,manual,2014,140000,1.0,flex,hidráulica,0.0,0.0,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,0.0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica",0
3414,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-749307028,ford,24000,hatch,fiesta,manual,2014,82000,1.0,flex,hidráulica,preto,sim,fiesta s 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3415,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-761711832,ford,22900,hatch,fiesta,manual,2013,49000,1.6,flex,hidráulica,prata,0.0,fiesta 1.6 8v flex class 1.6 8v flex 5p,0.0,financiado,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som, c mera de ré",0
3416,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-class-1-6-8v-731875028,ford,21900,hatch,fiesta,manual,2013,80000,1.6,flex,hidráulica,prata,sim,fiesta 1.6 8v flex class 1.6 8v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",0
3417,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-class-2012-2013-1-6-8v-hatch-preto-757578213,ford,20900,hatch,fiesta,manual,2013,130000,1.6,flex,hidráulica,preto,não,fiesta 1.6 8v flex class 1.6 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3418,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-class-sedan-1-6-flex-757892800,ford,25900,sedã,fiesta,manual,2013,132500,1.6,flex,hidráulica,prata,0.0,fiesta 1.6 8v flex class 1.6 8v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3419,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-completo-741071685,ford,23500,hatch,fiesta,manual,2014,68000,1.0,flex,hidráulica,branco,sim,fiesta se 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3420,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-em-perfeito-estado-unico-dono-753204468,ford,41000,hatch,fiesta,manual,2017,62000,1.6,flex,elétrica,branco,sim,fiesta se 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",0
3421,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-fiesta-se-1-6-16v-flex-5p-757679546,ford,41900,passeio,fiesta,manual,2017,33500,1.6,flex,elétrica,branco,0.0,fiesta se 1.6 16v flex 5p,4 portas,0.0,"air bag, trava elétrica, ar condicionado, alarme",0
3422,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-flex-745716048,ford,18900,0.0,fiesta,manual,2013,97400,1.0,flex,mecnica,branco,0.0,fiesta s 1.0 8v flex 5p,4 portas,0.0,"trava elétrica, alarme",0
3423,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-ha-1-5l-s-2015-735096360,ford,32500,hatch,fiesta,manual,2015,140000,1.5,flex,elétrica,preto,não,fiesta 1.5 16v flex mec. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3424,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-ha-1-5l-s-751125661,ford,33800,0.0,fiesta,manual,2015,70000,1.5,flex,hidráulica,branco,0.0,fiesta 1.5 16v flex mec. 5p,4 portas,0.0,"vidro elétrico, air bag, ar condicionado",0
3425,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-ha-1-5l-s-757513487,ford,38900,0.0,fiesta,manual,2015,58631,1.5,flex,hidráulica,prata,0.0,fiesta 1.5 16v flex mec. 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
3426,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-ha-1-5l-se-754223740,ford,40800,0.0,fiesta,manual,2016,69000,1.5,flex,elétrica,branco,0.0,fiesta 1.5 16v flex mec. 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
3427,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-ha-1-6-powershift-new-fiesta-741509454,ford,35000,hatch,fiesta,automático,2014,66556,1.6,flex,hidráulica,prata,não,0.0,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",1
3428,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-ha-1-6-titanium-automatico-130cv-755961960,ford,38900,passeio,fiesta,automático,2014,39952,1.6,flex,elétrica,prata,sim,fiesta tit. tit.plus 1.6 16v flex aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",1
3429,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-ha-1-6l-se-automatico-759854983,ford,42901,hatch,fiesta,automático,2016,62318,1.6,flex,elétrica,branco,sim,fiesta 1.6 16v flex aut. 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
3430,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-ha-1-6l-ti-761603253,ford,41900,0.0,fiesta,manual,2015,60000,1.6,flex,hidráulica,branco,0.0,fiesta se 1.6 8v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
3431,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-1-0-2013-flex-737784911,ford,18000,hatch,fiesta,manual,2013,111000,1.0,flex,mecnica,vermelho,não,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,ipva pago,"trava elétrica, alarme, som",0
3432,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-1-5-s-2014-2015-consorcio-contemplado-761899764,ford,33990,hatch,fiesta,manual,2015,1,1.5,flex,hidráulica,branco,sim,fiesta 1.5 16v flex mec. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3433,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-1-6-8v-4p-752437666,ford,23200,0.0,fiesta,manual,2014,111800,1.6,flex,hidráulica,preto,0.0,1.6 se hatch 16v flex 4p powershift,4 portas,0.0,"vidro elétrico, trava elétrica, ar condicionado, alarme",0
3434,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-1-6-automatico-749156531,ford,48000,hatch,fiesta,automático,2018,15000,1.6,flex,elétrica,branco,não,fiesta se 1.6 16v flex 5p,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
3435,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-1-6-class-2013-753329162,ford,22900,hatch,fiesta,manual,2013,109000,1.6,flex,hidráulica,branco,não,fiesta se 1.6 8v flex 5p,4 portas,0.0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3436,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-1-6-flex-4p-761344760,ford,27990,hatch,fiesta,manual,2014,76000,1.6,flex,hidráulica,branco,sim,fiesta se 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
3437,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-1-6-se-automatico-2014-2015-consorcio-contemplado-761897948,ford,41990,hatch,fiesta,automático,2015,1,1.6,flex,hidráulica,branco,sim,fiesta 1.6 16v flex aut. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
3438,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-1-6-titanium-2015-automatico-unico-dono-744963281,ford,41500,hatch,fiesta,automático,2015,77100,1.6,flex,elétrica,prata,sim,fiesta tit. tit.plus 1.6 16v flex aut.,4 portas,ipva pago,"air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",1
3439,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-2014-1-6-completo-65-000km-novo-581640879,ford,28500,passeio,fiesta,manual,2014,67000,1.6,flex,hidráulica,prata,sim,fiesta se 1.6 8v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",0
3440,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-744597725,ford,18000,hatch,fiesta,manual,2013,61000,1.0,flex,mecnica,vermelho,não,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, alarme, som",0
3441,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-757268079,ford,19900,passeio,fiesta,manual,2013,85000,1.0,flex,mecnica,preto,0.0,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,0.0,"vidro elétrico, trava elétrica, som",0
3442,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-class-1-0-8v-4p-756842592,ford,25900,passeio,fiesta,manual,2013,111,1.0,flex,hidráulica,prata,0.0,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,0.0,"vidro elétrico, trava elétrica, ar condicionado",0
3443,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-fiesta-s-1-5-mec-new-2014-617806175,ford,35800,0.0,fiesta,manual,2014,999,0.0,flex,elétrica,0.0,0.0,fiesta 1.5 16v flex mec. 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
3444,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-fiesta-se-1-6-16v-flex-mec-743628390,ford,39900,0.0,fiesta,manual,2016,73148,1.6,flex,elétrica,preto,0.0,fiesta se 1.6 16v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
3445,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-s-1-5-16v-4p-760399674,ford,35900,passeio,fiesta,manual,2015,111,1.5,flex,hidráulica,prata,0.0,fiesta 1.5 16v flex mec. 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
3446,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-se-1-0-2014-flex-completo-760391770,ford,23500,hatch,fiesta,manual,2014,112100,1.0,flex,hidráulica,prata,não,fiesta se 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme",0
3447,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-se-1-6-16v-4p-760400101,ford,37900,passeio,fiesta,manual,2015,111,1.6,flex,hidráulica,branco,0.0,fiesta 1.6 16v flex mec. 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, som",0
3448,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-titanium-1-6-2015-mec-54-731-km-755202890,ford,40500,hatch,fiesta,manual,2015,54731,1.6,flex,elétrica,branco,não,fiesta titanium 1.6 16v flex mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3449,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hatch-titanium-2016-705392533,ford,49900,hatch,fiesta,automático,2016,67200,1.6,flex,hidráulica,branco,sim,fiesta tit. tit.plus 1.6 16v flex aut.,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
3450,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-hathback-1-6-741672778,ford,23000,hatch,fiesta,manual,2013,111111,1.6,flex,hidráulica,cinza,não,fiesta 1.6 8v flex class 1.6 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, alarme, som",0
3451,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-ht-flex-financia-100-760302875,ford,17900,0.0,fiesta,manual,2013,97650,1.0,flex,mecnica,branco,0.0,fiesta s 1.0 8v flex 5p,4 portas,0.0,0.0,0
3452,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-rocam-1-0-8v-prata-2014-2014-761188060,ford,25500,passeio,fiesta,manual,2014,92124,0.0,flex,0.0,0.0,0.0,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",0
3453,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-rocam-1-0-8v-vermelho-2013-2014-758914806,ford,26900,passeio,fiesta,manual,2013,73876,0.0,flex,0.0,0.0,0.0,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",0
3454,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-rocam-1-6-se-flex-5p-107cv-2014-754100942,ford,23500,hatch,fiesta,manual,2014,99000,1.6,flex,hidráulica,preto,não,fiesta se 1.6 8v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3455,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-rocam-r-19-990-00-756803433,ford,19990,0.0,fiesta,manual,2013,65500,1.0,flex,mecnica,preto,não,0.0,4 portas,0.0,"vidro elétrico, trava elétrica, alarme, som, sensor de ré",0
3456,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-rocan-1-0-755840024,ford,26000,hatch,fiesta,manual,2014,55000,1.0,flex,hidráulica,branco,não,fiesta se 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3457,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-s-1-0-8v-flex-5p-756083113,ford,24900,hatch,fiesta,manual,2014,133738,0.0,flex,hidráulica,prata,sim,fiesta s 1.0 8v flex 5p,4 portas,0.0,"vidro elétrico, trava elétrica, alarme, som",0
3458,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-sd-1-6-2014-722371907,ford,41900,sedã,fiesta,automático,2014,69200,1.6,flex,hidráulica,branco,sim,sedan titanium plus 1.6 powershift,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
3459,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-se-1-0-8v-flex-5p-734265923,ford,25900,hatch,fiesta,manual,2014,74350,1.0,flex,hidráulica,prata,sim,fiesta se 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3460,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-se-1-0-8v-flex-5p-758898848,ford,21990,passeio,fiesta,manual,2014,80000,0.0,flex,hidráulica,branco,sim,fiesta se 1.0 8v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
3461,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-se-1-0-completo-737186495,ford,24900,hatch,fiesta,manual,2014,81135,1.0,flex,hidráulica,prata,sim,fiesta se 1.0 8v flex 5p,4 portas,0.0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, som",0
3462,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-se-1-0-flex-completo-13-14-751700870,ford,24900,passeio,fiesta,manual,2014,41000,1.0,flex,hidráulica,vermelho,sim,fiesta se 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme",0
3463,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-se-1-6-16v-flex-5p-633603545,ford,42900,passeio,fiesta,manual,2017,36208,0.0,flex,elétrica,branco,sim,fiesta se 1.6 16v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
3464,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-se-1-6-16v-flex-5p-730933017,ford,37900,hatch,fiesta,manual,2017,101812,0.0,flex,elétrica,prata,sim,fiesta se 1.6 16v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
3465,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-se-1-6-16v-flex-5p-740443654,ford,49800,passeio,fiesta,manual,2019,20500,0.0,flex,hidráulica,branco,sim,fiesta se 1.6 16v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
3466,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-se-1-6-2014-completo-749291880,ford,23900,hatch,fiesta,manual,2014,109,1.6,flex,hidráulica,preto,sim,fiesta se 1.6 8v flex 5p,4 portas,0.0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3467,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-se-1-6-2015-730418158,ford,32500,hatch,fiesta,manual,2015,101000,1.6,flex,hidráulica,branco,não,fiesta se 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
